Year;Country;Region;Indicator;Gender;Cause;Dim2ValueCode;ValueNumeric;ValueLow;ValueHigh;Value
2016;Norway;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Total;ENVCAUSE000;18.67;12.31;27.08;18.67 [12.31 – 27.08]
2016;Sweden;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Total;ENVCAUSE000;18.68;12.24;26.8;18.68 [12.24 – 26.8]
2016;Guinea-Bissau;Africa;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;18.75;11.74;26.37;18.75 [11.74 – 26.37]
2016;Jordan;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Male;Ischaemic heart disease;ENVCAUSE113;18.75;15.62;21.69;18.75 [15.62 – 21.69]
2016;Grenada;Americas;Ambient air pollution attributable death rate (per 100 000 population);Male;Ischaemic heart disease;ENVCAUSE113;18.76;15.16;22.06;18.76 [15.16 – 22.06]
2016;Barbados;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;18.82;10.77;27.68;18.82 [10.77 – 27.68]
2016;Lithuania;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Stroke;ENVCAUSE114;18.87;8.33;42.2;18.87 [8.33 – 42.2]
2016;Serbia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Stroke;ENVCAUSE114;18.88;11.65;30.52;18.88 [11.65 – 30.52]
2016;Angola;Africa;Ambient air pollution attributable death rate (per 100 000 population);Male;Lower respiratory infections;ENVCAUSE039;19.14;12.51;26.14;19.14 [12.51 – 26.14]
2016;Iraq;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Male;Ischaemic heart disease;ENVCAUSE113;19.2;16.18;22.19;19.2 [16.18 – 22.19]
2016;Ukraine;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Stroke;ENVCAUSE114;19.58;13.51;29.68;19.58 [13.51 – 29.68]
2016;Guatemala;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Total;ENVCAUSE000;19.84;15.81;24.14;19.84 [15.81 – 24.14]
2016;Kenya;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Stroke;ENVCAUSE114;2.0;1.57;2.58;2 [1.57 – 2.58]
2016;France;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.01;0.95;3.4;2.01 [0.95 – 3.4]
2016;Croatia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;2.05;1.0;3.31;2.05 [1 – 3.31]
2016;South Sudan;Africa;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.08;1.2;3.06;2.08 [1.2 – 3.06]
2016;Comoros;Africa;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.09;1.02;3.43;2.09 [1.02 – 3.43]
2016;Ukraine;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.09;1.11;3.22;2.09 [1.11 – 3.22]
2016;Honduras;Americas;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.1;1.06;3.41;2.1 [1.06 – 3.41]
2016;Guatemala;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.1;1.1;3.34;2.1 [1.1 – 3.34]
2016;Maldives;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.16;0.58;4.31;2.16 [0.58 – 4.31]
2016;Canada;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Stroke;ENVCAUSE114;2.2;0.72;6.62;2.2 [0.72 – 6.62]
2016;Azerbaijan;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;2.2;1.09;3.54;2.2 [1.09 – 3.54]
2016;Slovakia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.2;1.16;3.49;2.2 [1.16 – 3.49]
2016;Democratic Republic of the Congo;Africa;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.22;1.26;3.33;2.22 [1.26 – 3.33]
2016;Burundi;Africa;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.23;1.24;3.39;2.23 [1.24 – 3.39]
2016;Paraguay;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;2.24;0.74;4.35;2.24 [0.74 – 4.35]
2016;Nicaragua;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;2.26;1.11;3.66;2.26 [1.11 – 3.66]
2016;Congo;Africa;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.27;1.3;3.36;2.27 [1.3 – 3.36]
2016;Honduras;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Stroke;ENVCAUSE114;2.28;1.73;3.12;2.28 [1.73 – 3.12]
2016;Croatia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.32;1.13;3.75;2.32 [1.13 – 3.75]
2016;Guinea-Bissau;Africa;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.35;1.28;3.67;2.35 [1.28 – 3.67]
2016;Bosnia and Herzegovina;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Lower respiratory infections;ENVCAUSE039;2.35;1.52;3.26;2.35 [1.52 – 3.26]
2016;Singapore;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.36;1.25;3.73;2.36 [1.25 – 3.73]
2016;Switzerland;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;2.37;0.7;4.84;2.37 [0.7 – 4.84]
2016;Guinea-Bissau;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.38;1.29;3.7;2.38 [1.29 – 3.7]
2016;Jamaica;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.39;0.92;4.32;2.39 [0.92 – 4.32]
2016;Jamaica;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.4;0.96;4.2;2.4 [0.96 – 4.2]
2016;Fiji;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.42;0.9;4.38;2.42 [0.9 – 4.38]
2016;Greece;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.42;1.25;3.9;2.42 [1.25 – 3.9]
2016;The former Yugoslav Republic of Macedonia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.42;1.41;3.56;2.42 [1.41 – 3.56]
2016;Azerbaijan;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Lower respiratory infections;ENVCAUSE039;2.43;1.21;3.9;2.43 [1.21 – 3.9]
2016;Canada;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.45;0.49;5.46;2.45 [0.49 – 5.46]
2016;Panama;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.45;0.81;4.77;2.45 [0.81 – 4.77]
2016;Mauritania;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.45;1.41;3.62;2.45 [1.41 – 3.62]
2016;New Zealand;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Stroke;ENVCAUSE114;2.46;0.87;7.27;2.46 [0.87 – 7.27]
2016;Spain;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Lower respiratory infections;ENVCAUSE039;2.47;0.67;5.25;2.47 [0.67 – 5.25]
2016;Albania;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.47;1.18;4.07;2.47 [1.18 – 4.07]
2016;Oman;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Stroke;ENVCAUSE114;2.51;2.12;2.95;2.51 [2.12 – 2.95]
2016;Luxembourg;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;2.53;1.13;4.45;2.53 [1.13 – 4.45]
2016;Algeria;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.53;1.45;3.75;2.53 [1.45 – 3.75]
2016;Armenia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.55;1.51;3.73;2.55 [1.51 – 3.73]
2016;Mauritius;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.56;1.05;4.52;2.56 [1.05 – 4.52]
2016;Indonesia;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;2.56;1.2;4.25;2.56 [1.2 – 4.25]
2016;Kenya;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Ischaemic heart disease;ENVCAUSE113;2.56;2.04;3.06;2.56 [2.04 – 3.06]
2016;Viet Nam;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.57;1.5;3.78;2.57 [1.5 – 3.78]
2016;Iceland;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Stroke;ENVCAUSE114;2.61;0.75;8.68;2.61 [0.75 – 8.68]
2016;Fiji;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.62;0.82;5.17;2.62 [0.82 – 5.17]
2016;Madagascar;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.62;1.35;4.22;2.62 [1.35 – 4.22]
2016;Georgia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.62;1.48;3.93;2.62 [1.48 – 3.93]
2016;Nicaragua;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.68;1.31;4.33;2.68 [1.31 – 4.33]
2016;Chile;Americas;Ambient air pollution attributable death rate (per 100 000 population);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;2.71;1.47;4.19;2.71 [1.47 – 4.19]
2016;Libya;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.71;1.61;3.91;2.71 [1.61 – 3.91]
2016;Belgium;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;2.72;1.33;4.53;2.72 [1.33 – 4.53]
2016;Guinea;Africa;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.72;1.4;4.36;2.72 [1.4 – 4.36]
2016;Sierra Leone;Africa;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.76;1.35;4.52;2.76 [1.35 – 4.52]
2016;Guinea;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.76;1.42;4.43;2.76 [1.42 – 4.43]
2016;Kenya;Africa;Ambient air pollution attributable death rate (per 100 000 population);Male;Ischaemic heart disease;ENVCAUSE113;2.77;2.27;3.24;2.77 [2.27 – 3.24]
2016;United Arab Emirates;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Female;Stroke;ENVCAUSE114;2.78;2.35;3.27;2.78 [2.35 – 3.27]
2016;Nigeria;Africa;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.81;1.73;4.0;2.81 [1.73 – 4]
2016;Mexico;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Lower respiratory infections;ENVCAUSE039;2.82;1.57;4.27;2.82 [1.57 – 4.27]
2016;Nicaragua;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Stroke;ENVCAUSE114;2.82;2.12;3.94;2.82 [2.12 – 3.94]
2016;Malta;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;2.85;1.15;4.95;2.85 [1.15 – 4.95]
2016;Samoa;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;2.9;1.08;5.23;2.9 [1.08 – 5.23]
2016;Oman;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.9;2.15;3.7;2.9 [2.15 – 3.7]
2016;Turkey;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.93;2.22;3.68;2.93 [2.22 – 3.68]
2016;Uruguay;Americas;Ambient air pollution attributable death rate (per 100 000 population);Male;Lower respiratory infections;ENVCAUSE039;2.94;0.67;6.59;2.94 [0.67 – 6.59]
2016;Fiji;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Male;Lower respiratory infections;ENVCAUSE039;2.94;0.93;5.81;2.94 [0.93 – 5.81]
2016;Netherlands;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Lower respiratory infections;ENVCAUSE039;2.94;1.01;5.6;2.94 [1.01 – 5.6]
2016;Russian Federation;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;2.96;1.28;5.13;2.96 [1.28 – 5.13]
2016;Saint Vincent and the Grenadines;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.96;1.53;4.71;2.96 [1.53 – 4.71]
2016;Russian Federation;Europe;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;2.99;1.26;5.17;2.99 [1.26 – 5.17]
2016;Vanuatu;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Total;ENVCAUSE000;20.3;16.39;24.82;20.3 [16.39 – 24.82]
2016;Kuwait;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Ischaemic heart disease;ENVCAUSE113;20.33;17.51;23.17;20.33 [17.51 – 23.17]
2016;Papua New Guinea;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population);Female;Total;ENVCAUSE000;20.49;16.41;25.85;20.49 [16.41 – 25.85]
2016;Cyprus;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Ischaemic heart disease;ENVCAUSE113;20.74;15.58;25.82;20.74 [15.58 – 25.82]
2016;Saint Vincent and the Grenadines;Americas;Ambient air pollution attributable death rate (per 100 000 population);Male;Ischaemic heart disease;ENVCAUSE113;20.94;15.96;25.96;20.94 [15.96 – 25.96]
2016;Guinea;Africa;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Lower respiratory infections;ENVCAUSE039;21.04;11.86;31.53;21.04 [11.86 – 31.53]
2016;Slovenia;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Ischaemic heart disease;ENVCAUSE113;21.04;15.17;26.67;21.04 [15.17 – 26.67]
2016;Romania;Europe;Ambient air pollution attributable death rate (per 100 000 population);Female;Stroke;ENVCAUSE114;21.26;11.06;41.67;21.26 [11.06 – 41.67]
2016;Libya;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population);Female;Ischaemic heart disease;ENVCAUSE113;21.37;17.35;25.24;21.37 [17.35 – 25.24]
2016;Cuba;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Ischaemic heart disease;ENVCAUSE113;21.48;15.13;27.92;21.48 [15.13 – 27.92]
2016;Trinidad and Tobago;Americas;Ambient air pollution attributable death rate (per 100 000 population);Female;Ischaemic heart disease;ENVCAUSE113;21.56;16.23;26.7;21.56 [16.23 – 26.7]
2016;Bahamas;Americas;Ambient air pollution attributable death rate (per 100 000 population);Both sexes;Total;ENVCAUSE000;21.59;18.15;25.59;21.59 [18.15 – 25.59]
2016;Paraguay;Americas;Ambient air pollution attributable death rate (per 100 000 population);Male;Total;ENVCAUSE000;21.65;17.82;26.24;21.65 [17.82 – 26.24]
2016;Ireland;Europe;Ambient air pollution attributable death rate (per 100 000 population);Male;Total;ENVCAUSE000;21.71;16.1;27.97;21.71 [16.1 – 27.97]
2016;Guatemala;Americas;Ambient air pollution attributable death rate (per 100 000 population);Male;Total;ENVCAUSE000;21.72;17.27;26.51;21.72 [17.27 – 26.51]
